name,threshold,best.model.step,interpolation.last,extrapolation.last,interpolation.step.solved,extrapolation.step.solved,sparse.error.max,solved,model,operation,seed,size
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s8_h2_z2,1.38437045113029e-8,3848,3.66180650246406e-8,2.424671173095703,NA,NA,0.5079772472381592,FALSE,ReLU,$\bm{-}$,8,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s80_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,272,2.1496622562408447,34.5622673034668,NA,NA,0.29285845160484314,FALSE,ReLU,$\bm{-}$,80,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s81_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,76,2.080352306365967,34.55693435668945,NA,NA,0.2667275667190552,FALSE,ReLU,$\bm{-}$,81,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s82_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4753,3.794475134100139e-8,2.237607955932617,NA,NA,0.4939398169517517,FALSE,ReLU,$\bm{-}$,82,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s83_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4463,2.6172703115889817e-8,2.6187498569488525,NA,NA,0.4233861565589905,FALSE,ReLU,$\bm{-}$,83,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s84_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2180,2.1608614921569824,34.82313919067383,NA,NA,0.2767992913722992,FALSE,ReLU,$\bm{-}$,84,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s85_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4743,2.1608622074127197,34.82369613647461,NA,NA,0.45984241366386414,FALSE,ReLU,$\bm{-}$,85,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s86_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,996,1.028723772833473e-9,0.00445355661213398,3228000,NA,0.4489061236381531,FALSE,ReLU,$\bm{-}$,86,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s87_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3939,1.0471370437414862e-8,0.0021255051251500845,512000,NA,0.45291513204574585,FALSE,ReLU,$\bm{-}$,87,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s88_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,101,2.1591389179229736,34.71974563598633,NA,NA,0.41032832860946655,FALSE,ReLU,$\bm{-}$,88,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s89_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,32,2.1411266326904297,35.28450393676758,NA,NA,0.2830299139022827,FALSE,ReLU,$\bm{-}$,89,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s9_h2_z2,1.38437045113029e-8,29,2.167501211166382,34.80311584472656,NA,NA,0.47745370864868164,FALSE,ReLU,$\bm{-}$,9,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s90_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,41,2.1320738792419434,34.652462005615234,NA,NA,0.39752423763275146,FALSE,ReLU,$\bm{-}$,90,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s91_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,2003,2.994050518623226e-8,2.461777687072754,NA,NA,0.43013012409210205,FALSE,ReLU,$\bm{-}$,91,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s92_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4962,3.719008745406427e-8,2.2769393920898438,NA,NA,0.4091840982437134,FALSE,ReLU,$\bm{-}$,92,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s93_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4814,4.627340288720916e-9,7.909113191999495e-4,2816000,NA,0.4709870219230652,FALSE,ReLU,$\bm{-}$,93,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s94_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,16,2.1662819385528564,34.71390914916992,NA,NA,0.29468876123428345,FALSE,ReLU,$\bm{-}$,94,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s95_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,17,2.1598527431488037,34.75725173950195,NA,NA,0.4319525361061096,FALSE,ReLU,$\bm{-}$,95,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s96_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4654,1.1675416189405041e-8,0.003422408364713192,4653000,NA,0.44827091693878174,FALSE,ReLU,$\bm{-}$,96,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s97_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3546,2.5829247629616248e-9,0.0028331943321973085,3545000,NA,0.42578059434890747,FALSE,ReLU,$\bm{-}$,97,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s98_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,3396,8.92959484133371e-9,0.0023742043413221836,3395000,NA,0.4382474422454834,FALSE,ReLU,$\bm{-}$,98,5001
relu_op-sub_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s99_h2_z2_lr-adam-0.00100-0.0,1.38437045113029e-8,4736,3.23944924218722e-8,2.2517075538635254,NA,NA,0.4006454646587372,FALSE,ReLU,$\bm{-}$,99,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s0_h2_z2,1.47861742158438e-5,31,6.168347358703613,15716.138671875,NA,NA,9.9008150100708,FALSE,ReLU6,$\bm{+}$,0,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s1_h2_z2,1.47861742158438e-5,83,6.108346462249756,15716.52734375,NA,NA,9.721498489379883,FALSE,ReLU6,$\bm{+}$,1,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s10_h2_z2,1.47861742158438e-5,10,6.151330471038818,15753.05859375,NA,NA,5.093498706817627,FALSE,ReLU6,$\bm{+}$,10,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s11_h2_z2,1.47861742158438e-5,145,6.114892482757568,15698.7978515625,NA,NA,7.083940505981445,FALSE,ReLU6,$\bm{+}$,11,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s12_h2_z2,1.47861742158438e-5,4462,1.5492026932406588e-6,13431.3798828125,266000,NA,11.11730670928955,FALSE,ReLU6,$\bm{+}$,12,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s13_h2_z2,1.47861742158438e-5,109,6.086460590362549,15724.560546875,NA,NA,0.4365190863609314,FALSE,ReLU6,$\bm{+}$,13,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s14_h2_z2,1.47861742158438e-5,991,6.125357627868652,15713.6298828125,NA,NA,9.735067367553711,FALSE,ReLU6,$\bm{+}$,14,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s15_h2_z2,1.47861742158438e-5,104,6.193410873413086,15758.1337890625,NA,NA,0.452938437461853,FALSE,ReLU6,$\bm{+}$,15,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s16_h2_z2,1.47861742158438e-5,116,6.096040725708008,15711.779296875,NA,NA,0.27330994606018066,FALSE,ReLU6,$\bm{+}$,16,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s17_h2_z2,1.47861742158438e-5,51,6.192907333374023,15730.82421875,NA,NA,9.89030647277832,FALSE,ReLU6,$\bm{+}$,17,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s18_h2_z2,1.47861742158438e-5,104,6.110219955444336,15709.8251953125,NA,NA,9.873649597167969,FALSE,ReLU6,$\bm{+}$,18,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s19_h2_z2,1.47861742158438e-5,35,6.158588886260986,15704.310546875,NA,NA,9.80282211303711,FALSE,ReLU6,$\bm{+}$,19,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s2_h2_z2,1.47861742158438e-5,58,6.131459712982178,15713.9677734375,NA,NA,9.919526100158691,FALSE,ReLU6,$\bm{+}$,2,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s20_h2_z2,1.47861742158438e-5,144,6.115387916564941,15710.48046875,NA,NA,9.886269569396973,FALSE,ReLU6,$\bm{+}$,20,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s21_h2_z2,1.47861742158438e-5,66,6.151330471038818,15752.96484375,NA,NA,9.836923599243164,FALSE,ReLU6,$\bm{+}$,21,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s22_h2_z2,1.47861742158438e-5,119,6.242386817932129,15730.474609375,NA,NA,9.824514389038086,FALSE,ReLU6,$\bm{+}$,22,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s23_h2_z2,1.47861742158438e-5,52,6.070302486419678,15728.900390625,NA,NA,9.78720760345459,FALSE,ReLU6,$\bm{+}$,23,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s24_h2_z2,1.47861742158438e-5,114,6.1511077880859375,15690.96875,NA,NA,9.50257682800293,FALSE,ReLU6,$\bm{+}$,24,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s25_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,22,6.182002067565918,15747.109375,NA,NA,5.062328338623047,FALSE,ReLU6,$\bm{+}$,25,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s26_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,402,6.242386817932129,15730.6162109375,NA,NA,4.89285135269165,FALSE,ReLU6,$\bm{+}$,26,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s27_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,92,6.070302486419678,15728.953125,NA,NA,0.3958338499069214,FALSE,ReLU6,$\bm{+}$,27,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s28_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,164,6.2752790451049805,15748.046875,NA,NA,0.41016054153442383,FALSE,ReLU6,$\bm{+}$,28,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s29_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,226,6.075292110443115,15716.443359375,NA,NA,9.84062385559082,FALSE,ReLU6,$\bm{+}$,29,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s3_h2_z2,1.47861742158438e-5,267,6.110219955444336,15709.880859375,NA,NA,9.754624366760254,FALSE,ReLU6,$\bm{+}$,3,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s30_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,120,6.108346462249756,15716.4970703125,NA,NA,9.805131912231445,FALSE,ReLU6,$\bm{+}$,30,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s31_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,78,6.086460590362549,15724.404296875,NA,NA,9.749225616455078,FALSE,ReLU6,$\bm{+}$,31,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s32_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,44,6.08264684677124,15718.1396484375,NA,NA,9.735662460327148,FALSE,ReLU6,$\bm{+}$,32,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s33_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,83,6.089847564697266,15722.5478515625,NA,NA,5.484412670135498,FALSE,ReLU6,$\bm{+}$,33,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s34_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,63,6.098750591278076,15691.177734375,NA,NA,9.77364444732666,FALSE,ReLU6,$\bm{+}$,34,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s35_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,86,6.151330471038818,15753.0732421875,NA,NA,0.4498750865459442,FALSE,ReLU6,$\bm{+}$,35,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s36_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,978,6.208901882171631,15753.96484375,NA,NA,0.25834640860557556,FALSE,ReLU6,$\bm{+}$,36,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s37_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,84,6.074163913726807,15728.345703125,NA,NA,0.26995009183883667,FALSE,ReLU6,$\bm{+}$,37,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s38_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,16,6.098750591278076,15691.2734375,NA,NA,0.26259106397628784,FALSE,ReLU6,$\bm{+}$,38,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s39_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,107,6.151330471038818,15753.1767578125,NA,NA,9.813990592956543,FALSE,ReLU6,$\bm{+}$,39,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s4_h2_z2,1.47861742158438e-5,355,6.185184478759766,15745.826171875,NA,NA,0.3444650173187256,FALSE,ReLU6,$\bm{+}$,4,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s40_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,334,6.137112617492676,15756.0869140625,NA,NA,0.46043503284454346,FALSE,ReLU6,$\bm{+}$,40,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s41_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,152,6.262726306915283,15748.5,NA,NA,0.44659900665283203,FALSE,ReLU6,$\bm{+}$,41,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s42_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,58,6.096892356872559,15716.46875,NA,NA,9.744385719299316,FALSE,ReLU6,$\bm{+}$,42,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s43_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,158,6.182002067565918,15746.9638671875,NA,NA,0.4378167390823364,FALSE,ReLU6,$\bm{+}$,43,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s44_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,20,6.089847564697266,15722.6513671875,NA,NA,9.769681930541992,FALSE,ReLU6,$\bm{+}$,44,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s45_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,43,6.161187648773193,15740.501953125,NA,NA,4.881147861480713,FALSE,ReLU6,$\bm{+}$,45,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s46_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,22,6.23085355758667,15736.6591796875,NA,NA,9.770285606384277,FALSE,ReLU6,$\bm{+}$,46,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s47_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,184,6.129838466644287,15757.640625,NA,NA,0.44438785314559937,FALSE,ReLU6,$\bm{+}$,47,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s48_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,47,6.262726306915283,15748.47265625,NA,NA,9.910757064819336,FALSE,ReLU6,$\bm{+}$,48,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s49_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,130,6.110219955444336,15709.787109375,NA,NA,0.29874151945114136,FALSE,ReLU6,$\bm{+}$,49,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s5_h2_z2,1.47861742158438e-5,63,6.115387916564941,15710.50390625,NA,NA,9.722105979919434,FALSE,ReLU6,$\bm{+}$,5,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s50_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,833,6.201069355010986,15739.0283203125,NA,NA,9.733412742614746,FALSE,ReLU6,$\bm{+}$,50,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s51_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,492,6.2412919998168945,15743.591796875,NA,NA,4.994078636169434,FALSE,ReLU6,$\bm{+}$,51,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s52_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,1827,6.242386817932129,15730.490234375,NA,NA,0.2865673899650574,FALSE,ReLU6,$\bm{+}$,52,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s53_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,94,6.114892482757568,15698.806640625,NA,NA,0.25864890217781067,FALSE,ReLU6,$\bm{+}$,53,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s54_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,69,6.192907333374023,15730.7666015625,NA,NA,9.722082138061523,FALSE,ReLU6,$\bm{+}$,54,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s55_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,107,6.088000774383545,15728.578125,NA,NA,0.40702420473098755,FALSE,ReLU6,$\bm{+}$,55,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s56_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,180,6.075292110443115,15716.5009765625,NA,NA,9.834532737731934,FALSE,ReLU6,$\bm{+}$,56,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s57_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,82,6.074163913726807,15728.287109375,NA,NA,9.864001274108887,FALSE,ReLU6,$\bm{+}$,57,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s58_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,127,6.115387916564941,15710.412109375,NA,NA,0.27691349387168884,FALSE,ReLU6,$\bm{+}$,58,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s59_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,75,6.194893836975098,15748.17578125,NA,NA,9.747014999389648,FALSE,ReLU6,$\bm{+}$,59,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s6_h2_z2,1.47861742158438e-5,63,6.180482387542725,15742.9912109375,NA,NA,9.870091438293457,FALSE,ReLU6,$\bm{+}$,6,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s60_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,28,6.088000774383545,15728.708984375,NA,NA,9.7841157913208,FALSE,ReLU6,$\bm{+}$,60,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s61_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,85,6.115387916564941,15710.412109375,NA,NA,0.45714807510375977,FALSE,ReLU6,$\bm{+}$,61,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s62_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,109,6.086460590362549,15724.421875,NA,NA,0.4909049868583679,FALSE,ReLU6,$\bm{+}$,62,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s63_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,108,6.168347358703613,15716.0927734375,NA,NA,4.914804935455322,FALSE,ReLU6,$\bm{+}$,63,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s64_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,85,6.182002067565918,15747.1650390625,NA,NA,9.815799713134766,FALSE,ReLU6,$\bm{+}$,64,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s65_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,11,6.082201957702637,15726.7216796875,NA,NA,4.885183811187744,FALSE,ReLU6,$\bm{+}$,65,5001
relu6_op-add_oob-c_rs-linear-linear_eps-0_rl-1000000-2000000_r-10-0-1_i-1-2_e-2-6_z-100-0.25-0.5_b128_s66_h2_z2_lr-adam-0.00100-0.0,1.47861742158438e-5,62,6.089847564697266,15722.5751953125,NA,NA,9.876204490661621,FALSE,ReLU6,$\bm{+}$,66,5001
